day,date,series_index,series_name,predicted,actual,absolute_error,smape_component
4,2023-03-13,26,Pennsylvania,0.0,0.0,0.0,0.0
4,2023-03-13,27,South_Carolina,0.0,0.0,0.0,0.0
4,2023-03-13,28,District_of_Columbia,0.0,0.0,0.0,0.0
4,2023-03-13,29,Kansas,6.9073159926653105,24.0,17.09268400733469,110.60607146470431
4,2023-03-13,30,Missouri,113.82959555461116,255.0,141.17040444538884,76.55047542110069
4,2023-03-13,31,Vermont,0.0,0.0,0.0,0.0
4,2023-03-13,32,Virginia,0.0,2394.0,2394.0,200.0
4,2023-03-13,33,Connecticut,45.82797237693126,33.0,12.827972376931257,32.54675209858708
4,2023-03-13,34,Iowa,36.02061802021708,0.0,36.02061802021708,200.0
4,2023-03-13,35,Louisiana,0.0,0.0,0.0,0.0
4,2023-03-13,36,Ohio,0.0,0.0,0.0,0.0
4,2023-03-13,37,Michigan,9.108647058886046,0.0,9.108647058886046,200.0
4,2023-03-13,38,South_Dakota,0.0,0.0,0.0,0.0
4,2023-03-13,39,Arkansas,0.0,93.0,93.0,200.0
4,2023-03-13,40,Delaware,0.0,0.0,0.0,0.0
4,2023-03-13,41,Mississippi,0.0,0.0,0.0,0.0
4,2023-03-13,42,New_Mexico,324.30680281513617,390.0,65.69319718486383,18.39355216160957
4,2023-03-13,43,North_Dakota,0.0,0.0,0.0,0.0
4,2023-03-13,44,Wyoming,0.0,0.0,0.0,0.0
4,2023-03-13,45,Alaska,0.0,0.0,0.0,0.0
4,2023-03-13,46,Maine,27.965979595912287,0.0,27.965979595912287,200.0
4,2023-03-13,47,Alabama,246.2790648156352,0.0,246.2790648156352,200.0
4,2023-03-13,48,Idaho,45.89747271174092,10.0,35.89747271174092,128.44041410194515
4,2023-03-13,49,Montana,78.72316567260421,67.0,11.72316567260421,16.08963903370396
4,2023-03-13,50,Puerto_Rico,0.0,0.0,0.0,0.0
4,2023-03-13,51,Virgin_Islands,11.331414517427955,0.0,11.331414517427955,199.99999999999997
4,2023-03-13,52,Guam,22.038640279546062,0.0,22.038640279546062,200.0
4,2023-03-13,53,West_Virginia,301.184284261238,0.0,301.184284261238,200.0
4,2023-03-13,54,Northern_Mariana_Islands,1.0163622654006534,0.0,1.0163622654006534,200.0
4,2023-03-13,55,American_Samoa,3.762175542162768,0.0,3.762175542162768,200.0
5,2023-03-14,0,Washington,0.0,0.0,0.0,0.0
5,2023-03-14,1,Illinois,56.764121614513584,0.0,56.764121614513584,200.0
5,2023-03-14,2,California,529.0461599489179,828.0,298.9538400510821,44.05949463978961
5,2023-03-14,3,Arizona,0.0,0.0,0.0,0.0
5,2023-03-14,4,Massachusetts,0.0,0.0,0.0,0.0
5,2023-03-14,5,Wisconsin,2047.1161753617782,1831.0,216.11617536177823,11.145420383989265
5,2023-03-14,6,Texas,0.0,0.0,0.0,0.0
5,2023-03-14,7,Nebraska,57.9621757228453,54.0,3.962175722845302,7.077704050077406
5,2023-03-14,8,Utah,0.0,0.0,0.0,0.0
5,2023-03-14,9,Oregon,0.0,0.0,0.0,0.0
5,2023-03-14,10,Florida,1919.4964941469193,0.0,1919.4964941469193,200.0
5,2023-03-14,11,New_York,1646.5854462246457,867.0,779.5854462246457,62.02975493795663
5,2023-03-14,12,Rhode_Island,0.0,0.0,0.0,0.0
5,2023-03-14,13,Georgia,0.0,0.0,0.0,0.0
5,2023-03-14,14,New_Hampshire,138.68488980998166,8.0,130.68488980998166,178.1845287258603
5,2023-03-14,15,North_Carolina,0.0,0.0,0.0,0.0
5,2023-03-14,16,New_Jersey,1018.4196375981712,887.0,131.41963759817122,13.79429864214362
5,2023-03-14,17,Colorado,431.6248548114489,532.0,100.37514518855107,20.832826112230435
5,2023-03-14,18,Maryland,1082.5802826205334,854.0,228.58028262053335,23.606589891664505
5,2023-03-14,19,Nevada,0.0,0.0,0.0,0.0
5,2023-03-14,20,Tennessee,0.0,0.0,0.0,0.0
5,2023-03-14,21,Hawaii,0.0,0.0,0.0,0.0
5,2023-03-14,22,Indiana,0.0,0.0,0.0,0.0
5,2023-03-14,23,Kentucky,149.56287818784767,0.0,149.56287818784767,200.0
5,2023-03-14,24,Minnesota,0.0,0.0,0.0,0.0
